"","gene","rxn","name","ec","tc","qseqid","pident","evalue","bitscore","qcovs","stitle","sstart","send","pathway","status","pathway.status","complex","exception","complex.status","seed","rm","itmp"
"78","gnl_DSMZ_unitig_0_quiver_consensus_1497660:1498286","RXN-7913","dCMP kinase","2.7.4.25/2.7.4.14/2.7.4.13",NA,"UniRef90_Q828Y9",49.057,4.78e-42,149,88,"gnl_DSMZ_unitig_0_quiver_consensus",1497660,1498286,"|PWY-7197|","bad_blast",NA,NA,0,NA,"rxn00119",FALSE,78
"79","gnl_DSMZ_unitig_0_quiver_consensus_2324426:2324968","DUTP-PYROP-RXN","dUTP diphosphatase","3.6.1.23/3.6.1.9/3.6.1.19",NA,"UniRef90_A4X378",56.522,6.64e-49,168,77,"gnl_DSMZ_unitig_0_quiver_consensus",2324426,2324968,"|PWY-6545|","bad_blast",NA,NA,0,NA,"rxn00121",FALSE,79
"80","gnl_DSMZ_unitig_0_quiver_consensus_1090598:1091536","FADSYN-RXN","FAD synthetase","2.7.7.2",NA,"UniRef90_Q59263",44.86,9.48e-66,221,94,"gnl_DSMZ_unitig_0_quiver_consensus",1090598,1091536,"|PWY-6167|","good_blast",NA,NA,0,1,"rxn00122",FALSE,80
"81","gnl_DSMZ_unitig_0_quiver_consensus_2896137:2895361","RXN-14181","pyridoxine-5'-phosphate phosphatase","3.1.3.74",NA,"UniRef90_P27848",29.137,9.44e-14,67.8,98,"gnl_DSMZ_unitig_0_quiver_consensus",2896137,2895361,"|PWY-7204|","bad_blast",NA,NA,0,NA,"rxn00123",FALSE,81
"82","gnl_DSMZ_unitig_0_quiver_consensus_1109407:1108565","PNKIN-RXN","pyridoxal kinase","2.7.1.35",NA,"UniRef90_Q9RYX0",49.826,2.4e-67,224,96,"gnl_DSMZ_unitig_0_quiver_consensus",1109407,1108565,"|PLPSAL-PWY|","good_blast",NA,NA,0,1,"rxn00124",FALSE,82
"83","gnl_DSMZ_unitig_0_quiver_consensus_1772162:1770951","S-ADENMETSYN-RXN","methionine adenosyltransferase","2.5.1.6/2.4.2.13",NA,"UniRef90_A0QWT3",74.568,0,588,99,"gnl_DSMZ_unitig_0_quiver_consensus",1772162,1770951,"|ETHYL-PWY|","good_blast",NA,NA,0,1,"rxn00126",FALSE,83
"84","gnl_DSMZ_unitig_0_quiver_consensus_1772156:1770948","S-ADENMETSYN-RXN","methionine adenosyltransferase","2.5.1.6/2.4.2.13",NA,"UniRef90_Q2J843",71.111,1.4e-173,534,99,"gnl_DSMZ_unitig_0_quiver_consensus",1772156,1770948,"|ETHYL-PWY|","good_blast",NA,NA,0,1,"rxn00126",TRUE,84
"85","gnl_DSMZ_unitig_0_quiver_consensus_1772165:1770951","S-ADENMETSYN-RXN","methionine adenosyltransferase","2.5.1.6/2.4.2.13",NA,"UniRef90_B1VDN7",67.971,4.85e-160,495,99,"gnl_DSMZ_unitig_0_quiver_consensus",1772165,1770951,"|ETHYL-PWY|","good_blast",NA,NA,0,1,"rxn00126",TRUE,85
"86","gnl_DSMZ_unitig_0_quiver_consensus_1772174:1770960","S-ADENMETSYN-RXN","methionine adenosyltransferase","2.5.1.6/2.4.2.13",NA,"UniRef90_P61945",66.99,8.6e-151,469,98,"gnl_DSMZ_unitig_0_quiver_consensus",1772174,1770960,"|ETHYL-PWY|","good_blast",NA,NA,0,1,"rxn00126",TRUE,86
"87","gnl_DSMZ_unitig_0_quiver_consensus_1772162:1770948","S-ADENMETSYN-RXN","methionine adenosyltransferase","2.5.1.6/2.4.2.13",NA,"UniRef90_Q2G1W4",58.968,4.12e-149,464,99,"gnl_DSMZ_unitig_0_quiver_consensus",1772162,1770948,"|ETHYL-PWY|","good_blast",NA,NA,0,1,"rxn00126",TRUE,87
"88","gnl_DSMZ_unitig_0_quiver_consensus_253653:253402","SAMDECARB-RXN","S-adenosylmethionine decarboxylase","4.1.1.50",NA,"UniRef90_Q895G3",22.34,8.6,23.1,75,"gnl_DSMZ_unitig_0_quiver_consensus",253653,253402,"|ARGSPECAT-PWY|","bad_blast",NA,NA,0,NA,"rxn00127",FALSE,88
"89","gnl_DSMZ_unitig_0_quiver_consensus_1006130:1004994","4.4.1.14-RXN","1-aminocyclopropane-1-carboxylate synthase","4.4.1.14",NA,"UniRef50_A0A8C8G6F7",43.731,8.57e-69,232,85,"gnl_DSMZ_unitig_0_quiver_consensus",1006091,1005135,"|ETHYL-PWY|","good_blast",NA,NA,0,1,"rxn00128",FALSE,89
"90","gnl_DSMZ_unitig_0_quiver_consensus_523166:522204","AMP-DEAMINASE-RXN","AMP deaminase","3.5.4.17/3.5.4.6",NA,"UniRef50_A0A4D9DKC9",56.698,3.13e-101,323,95,"gnl_DSMZ_unitig_0_quiver_consensus",523166,522204,"|PWY-6596|","good_blast",NA,NA,0,1,"rxn00130",FALSE,90
"91","gnl_DSMZ_unitig_0_quiver_consensus_3037985:3037512","AMP-NUCLEOSID-RXN","AMP nucleosidase","3.2.2.4",NA,"UniRef90_P48636",49.708,6.82e-36,129,88,"gnl_DSMZ_unitig_0_quiver_consensus",3037985,3037512,"|PWY-6617|","bad_blast",NA,NA,0,NA,"rxn00131",FALSE,91
"92","gnl_DSMZ_unitig_0_quiver_consensus_1828227:1827283","RXN-5841","NMN 5'-nucleotidase","3.1.3.5",NA,"UniRef90_O32125",38.095,3.81e-37,135,88,"gnl_DSMZ_unitig_0_quiver_consensus",1828215,1827532,"|NAD-BIOSYNTHESIS-II|","bad_blast",NA,NA,0,NA,"rxn00132",FALSE,92
"93","gnl_DSMZ_unitig_0_quiver_consensus_1326542:1327492","ADENOSINE-KINASE-RXN","adenosine kinase","2.7.1.20",NA,"UniRef90_P9WID5",54.829,3.06e-100,320,98,"gnl_DSMZ_unitig_0_quiver_consensus",1326542,1327492,"|PWY-6619|","good_blast","full",NA,0,1,"rxn00134",FALSE,93
"94","gnl_DSMZ_unitig_0_quiver_consensus_1384810:1385526","325-BISPHOSPHATE-NUCLEOTIDASE-RXN","3-2-5-bisphosphate nucleotidase","3.1.3.7",NA,"UniRef90_P70714",26.05,6.69e-06,43.9,83,"gnl_DSMZ_unitig_0_quiver_consensus",1384822,1385517,"SO4ASSIM-PWY2","bad_blast",NA,NA,0,NA,"rxn00137",FALSE,94
"95","gnl_DSMZ_unitig_0_quiver_consensus_3006259:3008349","NAD-SYNTH-GLN-RXN","glutamine-dependent NAD synthase","6.3.5.1",NA,"UniRef90_P9WJJ3",62.821,0,759,99,"gnl_DSMZ_unitig_0_quiver_consensus",3006259,3008349,"|PWY3O-4107|","good_blast","threshold",NA,0,1,"rxn00138",FALSE,95
"96","gnl_DSMZ_unitig_0_quiver_consensus_2399074:2400039","NAD-SYNTH-NH3-RXN","NAD+ synthetase, NH3-dependent","6.3.1.5",NA,"UniRef90_Q92TY6",59.006,1.66e-117,370,96,"gnl_DSMZ_unitig_0_quiver_consensus",2399074,2400039,"|PWY-7761|","good_blast",NA,NA,0,1,"rxn00138",FALSE,96
"97","gnl_DSMZ_unitig_0_quiver_consensus_2644193:2643663","GUANPRIBOSYLTRAN-RXN","guanine phosphoribosyltransferase","2.4.2.8",NA,"UniRef90_Q839B2",50.847,3.39e-53,178,98,"gnl_DSMZ_unitig_0_quiver_consensus",2644193,2643663,"|PWY-6599|","bad_blast",NA,NA,0,NA,"rxn00139",FALSE,97
"98","gnl_DSMZ_unitig_0_quiver_consensus_1483615:1484091","ADENPRIBOSYLTRAN-RXN","ADENPRIBOSYLTRAN-RXN","2.4.2.7",NA,"UniRef90_Q6A8K3",54.717,7.16e-48,163,90,"gnl_DSMZ_unitig_0_quiver_consensus",1483615,1484091,"|P121-PWY|","bad_blast",NA,NA,0,NA,"rxn00139",FALSE,98
"99","gnl_DSMZ_unitig_0_quiver_consensus_3034485:3034976","METHYLTHIOADENOSINE-NUCLEOSIDASE-RXN","5'-methylthioadenosine nucleosidase","3.2.2.9/3.2.2.16",NA,"UniRef90_Q2FXX8",27.072,9.87e-06,43.1,76,"gnl_DSMZ_unitig_0_quiver_consensus",3034500,3034946,"|PWY0-1391|","bad_blast",NA,NA,0,NA,"rxn00143",FALSE,99
"100","gnl_DSMZ_unitig_0_quiver_consensus_119696:120904","L-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN","L-lactate dehydrogenase","1.1.2.3",NA,"UniRef50_Q92UI7",32.843,8.59e-60,206,99,"gnl_DSMZ_unitig_0_quiver_consensus",119696,120904,"|PWY-5458|","good_blast","full",NA,0,1,"rxn00145",FALSE,100
"101","gnl_DSMZ_unitig_0_quiver_consensus_2879521:2878382","D-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN","D-lactate dehydrogenase (cytochrome)","1.1.2.4",NA,"UniRef90_P0A9S1",35.31,3.53e-69,233,97,"gnl_DSMZ_unitig_0_quiver_consensus",2879491,2878385,"|MGLDLCTANA-PWY|","good_blast","full",NA,0,1,"rxn00146",FALSE,101
"102","gnl_DSMZ_unitig_0_quiver_consensus_2990932:2993556","PEPSYNTH-RXN","phosphoenolpyruvate synthetase","2.7.9.2",NA,"UniRef90_Q9K0I2",24.069,3.12e-24,106,79,"gnl_DSMZ_unitig_0_quiver_consensus",2991508,2993553,"|GLUCONEO-PWY|","bad_blast",NA,NA,0,NA,"rxn00147",FALSE,102
"103","gnl_DSMZ_unitig_0_quiver_consensus_1746098:1744692","PEPDEPHOS-RXN","pyruvate kinase","2.7.1.40",NA,"UniRef90_P51182",42.259,1.49e-113,370,81,"gnl_DSMZ_unitig_0_quiver_consensus",1746098,1744692,"|ANAGLYCOLYSIS-PWY|","good_blast","keyenzyme",NA,0,1,"rxn00148",FALSE,103
"104","gnl_DSMZ_unitig_0_quiver_consensus_1021417:1022817","LACTALDDEHYDROG-RXN","L-lactaldehyde dehydrogenase","1.2.1.22",NA,"UniRef90_P25553",35.745,2.78e-77,260,99,"gnl_DSMZ_unitig_0_quiver_consensus",1021417,1022814,"|PWY0-1317|","good_blast","full",NA,0,1,"rxn00149",FALSE,104
"105","gnl_DSMZ_unitig_0_quiver_consensus_1567970:1566522","LACTALDDEHYDROG-RXN","L-lactaldehyde dehydrogenase","1.2.1.22",NA,"UniRef90_P25553",34.711,8.86e-75,253,99,"gnl_DSMZ_unitig_0_quiver_consensus",1567970,1566522,"|PWY0-1317|","good_blast","full",NA,0,1,"rxn00149",FALSE,105
"106","gnl_DSMZ_unitig_0_quiver_consensus_3071914:3070475","LACTALDDEHYDROG-RXN","L-lactaldehyde dehydrogenase","1.2.1.22",NA,"UniRef90_P25553",34.053,8.34e-72,244,99,"gnl_DSMZ_unitig_0_quiver_consensus",3071725,3070478,"|PWY0-1317|","good_blast","full",NA,0,1,"rxn00149",FALSE,106
"107","gnl_DSMZ_unitig_0_quiver_consensus_2879809:2881311","LACTALDDEHYDROG-RXN","L-lactaldehyde dehydrogenase","1.2.1.22",NA,"UniRef90_P25553",32.099,1.72e-71,244,99,"gnl_DSMZ_unitig_0_quiver_consensus",2879830,2881269,"|PWY0-1317|","good_blast","full",NA,0,1,"rxn00149",FALSE,107
"108","gnl_DSMZ_unitig_0_quiver_consensus_1032980:1034398","LACTALDDEHYDROG-RXN","L-lactaldehyde dehydrogenase","1.2.1.22",NA,"UniRef90_P25553",35.282,4.32e-68,234,99,"gnl_DSMZ_unitig_0_quiver_consensus",1032983,1034398,"|PWY0-1317|","good_blast","full",NA,0,1,"rxn00149",FALSE,108
"109","gnl_DSMZ_unitig_0_quiver_consensus_2990932:2993556","PYRUVATEORTHOPHOSPHATE-DIKINASE-RXN","pyruvate, phosphate dikinase","2.7.9.1",NA,"UniRef90_Q1RH78",43.63,0,708,97,"gnl_DSMZ_unitig_0_quiver_consensus",2990932,2993556,"|PWY-241|","good_blast",NA,NA,0,1,"rxn00151",FALSE,109
"110","gnl_DSMZ_unitig_0_quiver_consensus_2073599:2072214","RXN-8629","lipoamide dehydrogenase","1.8.1.4/1.6.4.3",NA,"UniRef90_P14218",38.004,9.7e-94,308,99,"gnl_DSMZ_unitig_0_quiver_consensus",2073599,2072214,"|GLYCINE-SYN2-PWY|","good_blast",NA,NA,0,1,"rxn00154",FALSE,110
"111","gnl_DSMZ_unitig_0_quiver_consensus_1313710:1312358","RXN-8629","lipoamide dehydrogenase","1.8.1.4/1.6.4.3",NA,"UniRef90_P21880",37.118,5.42e-82,274,98,"gnl_DSMZ_unitig_0_quiver_consensus",1313710,1312358,"|GLYCINE-SYN2-PWY|","good_blast",NA,NA,0,1,"rxn00154",FALSE,111
"112","gnl_DSMZ_unitig_0_quiver_consensus_1313722:1312358","RXN-8629","lipoamide dehydrogenase","1.8.1.4/1.6.4.3",NA,"UniRef90_P31052",36.306,2.32e-79,266,99,"gnl_DSMZ_unitig_0_quiver_consensus",1313722,1312358,"|GLYCINE-SYN2-PWY|","good_blast",NA,NA,0,1,"rxn00154",TRUE,112
"113","gnl_DSMZ_unitig_0_quiver_consensus_1313728:1312370","RXN-8629","lipoamide dehydrogenase","1.8.1.4/1.6.4.3",NA,"UniRef90_P0A9P0",37.013,3.24e-76,257,98,"gnl_DSMZ_unitig_0_quiver_consensus",1313728,1312370,"|GLYCINE-SYN2-PWY|","good_blast",NA,NA,0,1,"rxn00154",TRUE,113
"114","gnl_DSMZ_unitig_0_quiver_consensus_2073617:2072214","RXN-8629","lipoamide dehydrogenase","1.8.1.4/1.6.4.3",NA,"UniRef90_P0A9P0",34.043,5.75e-68,233,98,"gnl_DSMZ_unitig_0_quiver_consensus",2073617,2072214,"|GLYCINE-SYN2-PWY|","good_blast",NA,NA,0,1,"rxn00154",TRUE,114
"115","gnl_DSMZ_unitig_0_quiver_consensus_2342887:2341502","RXN-8629","lipoamide dehydrogenase","1.8.1.4/1.6.4.3",NA,"UniRef90_P21880",30.49,9.11e-59,206,98,"gnl_DSMZ_unitig_0_quiver_consensus",2342887,2341502,"|GLYCINE-SYN2-PWY|","good_blast",NA,NA,0,1,"rxn00154",FALSE,115
"116","gnl_DSMZ_unitig_0_quiver_consensus_935113:935991","RXN0-1133","dihydrolipoyllysine-residue acetyltransferase","2.3.1.12",NA,"UniRef90_Q9A7N4",24.551,5.1,25.8,94,"gnl_DSMZ_unitig_0_quiver_consensus",935113,935991,"|PYRUVDEHYD-PWY|","bad_blast","keyenzyme",NA,0,NA,"rxn00154",FALSE,116
"117","gnl_DSMZ_unitig_0_quiver_consensus_133053:134234","1.1.1.39-RXN","malate dehydrogenase (oxaloacetate-decarboxylating)","1.1.1.38",NA,"UniRef90_P16468",60.406,1.2e-147,463,82,"gnl_DSMZ_unitig_0_quiver_consensus",133053,134234,"|GLUCONEO-PWY|","good_blast",NA,NA,0,1,"rxn00159",FALSE,117
"118","gnl_DSMZ_unitig_0_quiver_consensus_768459:769583","1.1.1.39-RXN","malate dehydrogenase (oxaloacetate-decarboxylating)","1.1.1.38",NA,"UniRef90_P16468",53.175,2.73e-118,379,82,"gnl_DSMZ_unitig_0_quiver_consensus",768459,769583,"|GLUCONEO-PWY|","good_blast",NA,NA,0,1,"rxn00159",FALSE,118
"119","gnl_DSMZ_unitig_0_quiver_consensus_935119:936144","1.1.1.83-RXN","D-malate dehydrogenase (decarboxylating)","1.1.1.83",NA,"UniRef90_P42958",40.125,2.71e-68,229,89,"gnl_DSMZ_unitig_0_quiver_consensus",935209,936144,"|PWY0-1465|","good_blast","full",NA,0,1,"rxn00160",FALSE,119
"120","gnl_DSMZ_unitig_0_quiver_consensus_768459:769583","MALIC-NADP-RXN","malate dehydrogenase","1.1.1.40",NA,"UniRef90_O34962",53.977,5.58e-110,352,90,"gnl_DSMZ_unitig_0_quiver_consensus",768540,769580,"|GLUCONEO-PWY|","good_blast",NA,NA,0,1,"rxn00161",FALSE,120
"121","gnl_DSMZ_unitig_0_quiver_consensus_133053:134234","MALIC-NADP-RXN","malate dehydrogenase","1.1.1.40",NA,"UniRef90_O34962",51.087,2.06e-106,342,90,"gnl_DSMZ_unitig_0_quiver_consensus",133146,134231,"|GLUCONEO-PWY|","good_blast",NA,NA,0,1,"rxn00161",FALSE,121
"122","gnl_DSMZ_unitig_0_quiver_consensus_2268363:2266927","OXALODECARB-RXN","oxaloacetate beta-decarboxylase","4.1.1.112/4.1.1.3/7.2.4.2",NA,"UniRef90_A4ZHR8",69.439,0,638,98,"gnl_DSMZ_unitig_0_quiver_consensus",2268363,2266927,"|METHYLGALLATE-DEGRADATION-PWY|","good_blast",NA,NA,0,1,"rxn00162",FALSE,122
"123","gnl_DSMZ_unitig_0_quiver_consensus_768459:769583","MALIC-NADP-RXN","malate dehydrogenase","1.1.1.40",NA,"UniRef90_O34962",53.977,5.58e-110,352,90,"gnl_DSMZ_unitig_0_quiver_consensus",768540,769580,"|GLUCONEO-PWY|","good_blast",NA,NA,0,1,"rxn00162",FALSE,123
"124","gnl_DSMZ_unitig_0_quiver_consensus_133053:134234","MALIC-NADP-RXN","malate dehydrogenase","1.1.1.40",NA,"UniRef90_O34962",51.087,2.06e-106,342,90,"gnl_DSMZ_unitig_0_quiver_consensus",133146,134231,"|GLUCONEO-PWY|","good_blast",NA,NA,0,1,"rxn00162",FALSE,124
"125","gnl_DSMZ_unitig_0_quiver_consensus_2881972:2883156","RXN-15122","threonine deaminase","4.3.1.19/4.2.1.16",NA,"UniRef90_Q04513",55.75,1.92e-125,398,97,"gnl_DSMZ_unitig_0_quiver_consensus",2881972,2883156,"|ILEUSYN-PWY|","good_blast","threshold",NA,0,1,"rxn00165",FALSE,125
"126","gnl_DSMZ_unitig_0_quiver_consensus_1503320:1503607","RXN-15125","L-serine dehydratase","4.3.1.17/4.2.1.13",NA,"UniRef50_A0A376AAE5",39.175,2.63e-19,78.6,89,"gnl_DSMZ_unitig_0_quiver_consensus",1503320,1503607,"|PWY-3661|","bad_blast",NA,NA,0,NA,"rxn00165",FALSE,126
"127","gnl_DSMZ_unitig_0_quiver_consensus_942416:941136","ACETALD-DEHYDROG-RXN","acetaldehyde dehydrogenase","1.2.1.10",NA,"sp|P41793|EUTE_SALTY",24.129,1.15e-07,51.2,81,"gnl_DSMZ_unitig_0_quiver_consensus",942404,941268,"|ETOH-ACETYLCOA-ANA-PWY|","bad_blast",NA,NA,0,NA,"rxn00171",FALSE,127
"128","gnl_DSMZ_unitig_0_quiver_consensus_2694344:2696239","ACETATE--COA-LIGASE-RXN","acetyl-CoA synthetase (AMP-forming)","6.2.1.1",NA,"UniRef90_C1AA44",57.076,0,694,97,"gnl_DSMZ_unitig_0_quiver_consensus",2694344,2696239,"|PWY0-1313|","good_blast","full",NA,0,1,"rxn00175",FALSE,128
"129","gnl_DSMZ_unitig_0_quiver_consensus_2694416:2696257","ACETATE--COA-LIGASE-RXN","acetyl-CoA synthetase (AMP-forming)","6.2.1.1",NA,"UniRef90_P27550",51.917,0,620,95,"gnl_DSMZ_unitig_0_quiver_consensus",2694416,2696257,"|PWY0-1313|","good_blast","full",NA,0,1,"rxn00175",TRUE,129
"130","gnl_DSMZ_unitig_0_quiver_consensus_2694350:2696260","ACETATE--COA-LIGASE-RXN","acetyl-CoA synthetase (AMP-forming)","6.2.1.1",NA,"UniRef90_A7HSR8",49.307,0,583,99,"gnl_DSMZ_unitig_0_quiver_consensus",2694350,2696260,"|PWY0-1313|","good_blast","full",NA,0,1,"rxn00175",TRUE,130
"131","gnl_DSMZ_unitig_0_quiver_consensus_2694344:2696239","ACETATE--COA-LIGASE-RXN","acetyl-CoA synthetase (AMP-forming)","6.2.1.1",NA,"UniRef90_C1AA44",57.076,0,694,97,"gnl_DSMZ_unitig_0_quiver_consensus",2694344,2696239,"|PWY0-1313|","good_blast","full",NA,0,1,"rxn00176",FALSE,131
"132","gnl_DSMZ_unitig_0_quiver_consensus_2694416:2696257","ACETATE--COA-LIGASE-RXN","acetyl-CoA synthetase (AMP-forming)","6.2.1.1",NA,"UniRef90_P27550",51.917,0,620,95,"gnl_DSMZ_unitig_0_quiver_consensus",2694416,2696257,"|PWY0-1313|","good_blast","full",NA,0,1,"rxn00176",TRUE,132
"133","gnl_DSMZ_unitig_0_quiver_consensus_2694350:2696260","ACETATE--COA-LIGASE-RXN","acetyl-CoA synthetase (AMP-forming)","6.2.1.1",NA,"UniRef90_A7HSR8",49.307,0,583,99,"gnl_DSMZ_unitig_0_quiver_consensus",2694350,2696260,"|PWY0-1313|","good_blast","full",NA,0,1,"rxn00176",TRUE,133
"134","gnl_DSMZ_unitig_0_quiver_consensus_687072:688127","CITRAMALYL-COA-LYASE-RXN","(S)-citramalyl-CoA lyase","4.1.3.25",NA,"UniRef90_A9WC35",59.091,7.27e-141,438,99,"gnl_DSMZ_unitig_0_quiver_consensus",687072,688127,"|PWY-5744|","good_blast",NA,NA,0,1,"rxn00177",FALSE,134
"135","gnl_DSMZ_unitig_0_quiver_consensus_855854:857020","RXN-12561","3-oxopantanoyl-CoA thiolase","2.3.1.9/2.3.1.16",NA,"UniRef90_P46707",71.465,4.51e-167,515,100,"gnl_DSMZ_unitig_0_quiver_consensus",855854,857020,"|PWY-7948|","good_blast",NA,NA,0,1,"rxn00178",FALSE,135
"136","gnl_DSMZ_unitig_0_quiver_consensus_855845:856954","RXN-12561","3-oxopantanoyl-CoA thiolase","2.3.1.9/2.3.1.16",NA,"UniRef90_Q0AVM3",47.594,1.07e-94,307,99,"gnl_DSMZ_unitig_0_quiver_consensus",855845,856954,"|PWY-7948|","good_blast",NA,NA,0,1,"rxn00178",TRUE,136
"137","gnl_DSMZ_unitig_0_quiver_consensus_106268:105111","RXN-12561","3-oxopantanoyl-CoA thiolase","2.3.1.9/2.3.1.16",NA,"UniRef90_Q0AVM3",42.602,2.06e-91,298,99,"gnl_DSMZ_unitig_0_quiver_consensus",106268,105111,"|PWY-7948|","good_blast",NA,NA,0,1,"rxn00178",FALSE,137
"138","gnl_DSMZ_unitig_0_quiver_consensus_106265:105102","RXN-12561","3-oxopantanoyl-CoA thiolase","2.3.1.9/2.3.1.16",NA,"UniRef90_Q9I2A8",45.269,1.08e-88,290,99,"gnl_DSMZ_unitig_0_quiver_consensus",106265,105102,"|PWY-7948|","good_blast",NA,NA,0,1,"rxn00178",TRUE,138
"139","gnl_DSMZ_unitig_0_quiver_consensus_39862:41064","ACETYL-COA-ACETYLTRANSFER-RXN","acetyl-CoA acetyltransferase","2.3.1.16/2.3.1.9",NA,"UniRef90_P21151",41.119,1.61e-80,266,100,"gnl_DSMZ_unitig_0_quiver_consensus",39862,41064,"|ACETOACETATE-DEG-PWY|","good_blast","full",NA,0,1,"rxn00178",FALSE,139
"140","gnl_DSMZ_unitig_0_quiver_consensus_1456255:1457439","ACETYL-COA-ACETYLTRANSFER-RXN","acetyl-CoA acetyltransferase","2.3.1.16/2.3.1.9",NA,"UniRef90_B4RTU9",37.656,5.59e-79,264,94,"gnl_DSMZ_unitig_0_quiver_consensus",1456255,1457439,"|ACETOACETATE-DEG-PWY|","good_blast","full",NA,0,1,"rxn00178",FALSE,140
"141","gnl_DSMZ_unitig_0_quiver_consensus_1413812:1412655","ACETYL-COA-ACETYLTRANSFER-RXN","acetyl-CoA acetyltransferase","2.3.1.16/2.3.1.9",NA,"UniRef90_P21151",39.948,4.09e-79,262,100,"gnl_DSMZ_unitig_0_quiver_consensus",1413812,1412655,"|ACETOACETATE-DEG-PWY|","good_blast","full",NA,0,1,"rxn00178",FALSE,141
"142","gnl_DSMZ_unitig_0_quiver_consensus_1456252:1457439","ACETYL-COA-ACETYLTRANSFER-RXN","acetyl-CoA acetyltransferase","2.3.1.16/2.3.1.9",NA,"UniRef90_Q15VA3",37.811,5.81e-77,258,94,"gnl_DSMZ_unitig_0_quiver_consensus",1456252,1457439,"|ACETOACETATE-DEG-PWY|","good_blast","full",NA,0,1,"rxn00178",TRUE,142
"143","gnl_DSMZ_unitig_0_quiver_consensus_1456255:1457514","ACETYL-COA-ACETYLTRANSFER-RXN","acetyl-CoA acetyltransferase","2.3.1.16/2.3.1.9",NA,"UniRef90_A6TC20",37.793,7.92e-73,246,98,"gnl_DSMZ_unitig_0_quiver_consensus",1456255,1457514,"|ACETOACETATE-DEG-PWY|","good_blast","full",NA,0,1,"rxn00178",TRUE,143
"144","gnl_DSMZ_unitig_0_quiver_consensus_106274:105099","RXN-12561","3-oxopantanoyl-CoA thiolase","2.3.1.9/2.3.1.16",NA,"UniRef90_P07097",43.401,3.95e-71,239,100,"gnl_DSMZ_unitig_0_quiver_consensus",106274,105099,"|PWY-7948|","good_blast",NA,NA,0,1,"rxn00178",TRUE,144
"145","gnl_DSMZ_unitig_0_quiver_consensus_507328:508515","ACETYL-COA-ACETYLTRANSFER-RXN","acetyl-CoA acetyltransferase","2.3.1.16/2.3.1.9",NA,"UniRef90_P21151",39.303,3.55e-69,233,100,"gnl_DSMZ_unitig_0_quiver_consensus",507328,508515,"|ACETOACETATE-DEG-PWY|","good_blast","full",NA,0,1,"rxn00178",FALSE,145
"146","gnl_DSMZ_unitig_0_quiver_consensus_855839:856954","RXN-12561","3-oxopantanoyl-CoA thiolase","2.3.1.9/2.3.1.16",NA,"UniRef90_P07097",45.699,3.99e-68,231,100,"gnl_DSMZ_unitig_0_quiver_consensus",855839,856954,"|PWY-7948|","good_blast",NA,NA,0,1,"rxn00178",TRUE,146
"147","gnl_DSMZ_unitig_0_quiver_consensus_106268:105099","ACETYL-COA-ACETYLTRANSFER-RXN","acetyl-CoA acetyltransferase","2.3.1.16/2.3.1.9",NA,"UniRef90_P21151",39.012,5.6e-68,230,100,"gnl_DSMZ_unitig_0_quiver_consensus",106265,105099,"|ACETOACETATE-DEG-PWY|","good_blast","full",NA,0,1,"rxn00178",TRUE,147
"148","gnl_DSMZ_unitig_0_quiver_consensus_2229361:2230407","RXN-12561","3-oxopantanoyl-CoA thiolase","2.3.1.9/2.3.1.16",NA,"UniRef90_P44873",38.211,1.76e-66,226,100,"gnl_DSMZ_unitig_0_quiver_consensus",2229361,2230407,"|PWY-7948|","good_blast",NA,NA,0,1,"rxn00178",FALSE,148
"149","gnl_DSMZ_unitig_0_quiver_consensus_1413818:1412655","ACETYL-COA-ACETYLTRANSFER-RXN","acetyl-CoA acetyltransferase","2.3.1.16/2.3.1.9",NA,"UniRef90_A6VVM8",40.103,4.23e-62,213,100,"gnl_DSMZ_unitig_0_quiver_consensus",1413815,1412655,"|ACETOACETATE-DEG-PWY|","good_blast","full",NA,0,1,"rxn00178",TRUE,149
"150","gnl_DSMZ_unitig_0_quiver_consensus_1106521:1107624","GLUTKIN-RXN","glutamate 5-kinase","2.7.2.11",NA,"UniRef90_Q47MV7",58.378,4.23e-96,311,95,"gnl_DSMZ_unitig_0_quiver_consensus",1106521,1107624,"|ARGININE-SYN4-PWY|","good_blast","full",NA,0,1,"rxn00179",FALSE,150
"151","gnl_DSMZ_unitig_0_quiver_consensus_1106506:1107633","GLUTKIN-RXN","glutamate 5-kinase","2.7.2.11",NA,"UniRef90_Q2LR78",39.474,3.92e-81,268,98,"gnl_DSMZ_unitig_0_quiver_consensus",1106506,1107633,"|ARGININE-SYN4-PWY|","good_blast","full",NA,0,1,"rxn00179",TRUE,151
"152","gnl_DSMZ_unitig_0_quiver_consensus_150243:151553","GLUTAMATE-DEHYDROGENASE-RXN","glutamate dehydrogenase","1.4.1.2",NA,"UniRef90_P0C934",52.064,5.9e-139,437,97,"gnl_DSMZ_unitig_0_quiver_consensus",150258,151553,"|ALACAT2-PWY|","good_blast",NA,NA,0,1,"rxn00182",FALSE,152
"153","gnl_DSMZ_unitig_0_quiver_consensus_150240:151553","GLUTAMATE-DEHYDROGENASE-RXN","glutamate dehydrogenase","1.4.1.2",NA,"UniRef90_P24295",48.77,8.27e-128,405,99,"gnl_DSMZ_unitig_0_quiver_consensus",150240,151553,"|ALACAT2-PWY|","good_blast",NA,NA,0,1,"rxn00182",TRUE,153
